"","person_code","perceiver.id","target.id","Knowing","Liking","Meta_Liking","Friend","Leader"
"580","AS01LG",50,51,3,3,4,0,0
"581","AS01LG",50,46,3,4,3,0,0
"582","AS01LG",50,47,4,6,6,1,1
"583","AS01LG",50,6,3,5,4,0,1
"584","AS01LG",50,40,4,5,4,0,1
"585","AS01LG",50,4,2,4,4,0,1
"586","AS01LG",50,57,4,6,6,1,1
"587","AS01LG",50,50,NA,NA,NA,NA,NA
"588","AS01LG",50,24,2,3,3,0,0
"589","AS01LG",50,25,3,3,3,0,0
"590","AS01LG",50,26,4,5,5,0,0
"591","AS01LG",50,23,6,6,5,0,0
"592","AS01LG",50,48,2,2,3,0,0
"593","AS01LG",50,12,2,6,5,0,0
"594","AS01LG",50,52,3,5,5,0,1
"595","AS01LG",50,27,4,6,5,1,1
"596","AS01LG",50,53,4,6,6,1,0
"597","AS01LG",50,54,2,2,2,0,0
"598","AS01LG",50,21,2,6,4,0,0
"599","AS01LG",50,22,4,5,5,1,1
"600","AS01LG",50,39,3,4,4,0,0
"601","AS01LG",50,61,4,3,3,0,0
"602","AS01LG",50,62,4,5,5,1,1
"603","AS01LG",50,7,3,5,4,0,1
"604","AS01LG",50,9,2,4,4,0,0
"605","AS01LG",50,10,3,4,4,0,1
"606","AS01LG",50,65,3,6,4,0,1
"607","AS01LG",50,13,2,6,5,0,1
"608","AS01LG",50,15,2,3,3,0,0
"609","AS01LG",50,72,NA,NA,NA,NA,NA
"610","AS01LG",50,19,2,4,4,0,0
"611","AS01LG",50,71,NA,NA,NA,NA,NA
"612","AS01LG",50,37,2,5,4,0,0
"613","AS01LG",50,63,3,4,4,0,0
"614","AS01LG",50,64,2,2,2,0,0
"615","AS01LG",50,18,3,5,5,0,0
"616","AS01LG",50,66,2,4,3,0,0
"617","AS01LG",50,68,4,5,5,0,0
"618","AS01LG",50,17,4,6,6,1,1
"619","AS01LG",50,69,NA,NA,NA,NA,NA
"620","AS01LG",50,36,2,4,3,0,0
"621","AS01LG",50,35,3,4,4,0,0
"622","AS01LG",50,28,3,4,4,0,0
"623","AS01LG",50,70,NA,NA,NA,NA,NA
"624","AS01LG",50,29,4,6,5,0,1
"625","AU07FG",72,19,4,5,5,0,1
"626","AU07FG",72,4,1,NA,NA,NA,NA
"627","AU07FG",72,5,2,4,4,0,1
"628","AU07FG",72,6,1,NA,NA,NA,NA
"629","AU07FG",72,7,2,3,3,0,0
"630","AU07FG",72,9,2,3,3,0,0
"631","AU07FG",72,10,4,4,4,0,1
"632","AU07FG",72,12,3,4,4,0,0
"633","AU07FG",72,13,2,4,4,0,1
"634","AU07FG",72,15,1,NA,NA,NA,NA
"635","AU07FG",72,17,1,NA,NA,NA,NA
"636","AU07FG",72,18,1,NA,NA,NA,NA
"637","AU07FG",72,39,2,4,4,0,1
"638","AU07FG",72,40,1,NA,NA,NA,NA
"639","AU07FG",72,41,1,NA,NA,NA,NA
"640","AU07FG",72,42,2,4,4,0,0
"641","AU07FG",72,43,1,NA,NA,NA,NA
"642","AU07FG",72,44,4,3,3,0,1
"643","AU07FG",72,45,2,3,3,0,0
"644","AU07FG",72,46,2,3,3,0,0
"645","AU07FG",72,47,2,3,3,0,0
"646","AU07FG",72,48,1,NA,NA,NA,NA
"647","AU07FG",72,49,1,NA,NA,NA,NA
"648","AU07FG",72,50,2,4,3,0,1
"649","AU07FG",72,51,1,NA,NA,NA,NA
"650","AU07FG",72,52,2,4,4,0,1
"651","AU07FG",72,53,2,5,4,0,1
"652","AU07FG",72,54,1,NA,NA,NA,NA
"653","AU07FG",72,57,4,5,5,0,0
"654","AU07FG",72,61,3,3,3,0,1
"655","AU07FG",72,62,2,4,4,0,0
"656","AU07FG",72,63,1,NA,NA,NA,NA
"657","AU07FG",72,64,1,NA,NA,NA,NA
"658","AU07FG",72,65,3,5,5,0,1
"659","AU07FG",72,66,3,4,4,0,1
"660","AU07FG",72,68,1,NA,NA,NA,NA
"661","AU07FG",72,69,3,5,4,0,1
"662","AU07FG",72,70,3,4,4,0,1
"663","AU07FG",72,71,3,4,3,0,1
"664","AU07FG",72,72,NA,NA,NA,NA,NA
"665","AU07FG",72,21,1,NA,NA,NA,NA
"666","AU07FG",72,22,3,2,4,0,0
"667","AU07FG",72,23,2,3,3,0,0
"668","AU07FG",72,24,1,NA,NA,NA,NA
"669","AU07FG",72,25,2,3,3,0,0
"670","AU07FG",72,26,2,4,4,0,1
"671","AU07FG",72,27,1,NA,NA,NA,NA
"672","AU07FG",72,28,2,3,3,0,0
"673","AU07FG",72,29,1,NA,NA,NA,NA
"674","AU07FG",72,35,2,2,3,0,0
"675","AU07FG",72,36,1,NA,NA,NA,NA
"676","AU07FG",72,37,2,3,3,0,1
"677","AV01GZ",27,15,4,5,4,0,1
"678","AV01GZ",27,13,3,6,3,0,0
"679","AV01GZ",27,17,4,6,4,1,1
"680","AV01GZ",27,19,2,2,3,0,0
"681","AV01GZ",27,48,3,3,4,0,0
"682","AV01GZ",27,18,4,5,2,0,1
"683","AV01GZ",27,12,3,2,2,0,0
"684","AV01GZ",27,21,1,NA,NA,NA,NA
"685","AV01GZ",27,49,2,3,3,0,1
"686","AV01GZ",27,50,4,6,4,0,1
"687","AV01GZ",27,66,3,5,3,0,1
"688","AV01GZ",27,47,2,5,2,0,0
"689","AV01GZ",27,64,3,3,4,0,0
"690","AV01GZ",27,65,3,2,2,0,1
"691","AV01GZ",27,23,3,4,3,0,1
"692","AV01GZ",27,68,1,NA,NA,NA,NA
"693","AV01GZ",27,69,NA,NA,NA,NA,NA
"694","AV01GZ",27,22,4,5,4,0,1
"695","AV01GZ",27,45,3,6,4,0,0
"696","AV01GZ",27,46,3,5,4,0,0
"697","AV01GZ",27,63,3,3,4,0,0
"698","AV01GZ",27,28,4,3,3,0,0
"699","AV01GZ",27,10,2,4,3,0,1
"700","AV01GZ",27,29,2,2,3,0,0
"701","AV01GZ",27,35,2,2,3,0,0
"702","AV01GZ",27,36,2,3,3,0,0
"703","AV01GZ",27,70,NA,NA,NA,NA,NA
"704","AV01GZ",27,71,NA,NA,NA,NA,NA
"705","AV01GZ",27,24,3,3,3,0,0
"706","AV01GZ",27,25,4,5,5,0,1
"707","AV01GZ",27,44,4,4,3,0,1
"708","AV01GZ",27,43,4,5,4,0,1
"709","AV01GZ",27,26,4,5,5,0,0
"710","AV01GZ",27,27,NA,NA,NA,NA,NA
"711","AV01GZ",27,9,2,3,2,0,1
"712","AV01GZ",27,61,3,3,3,0,0
"713","AV01GZ",27,62,4,5,4,0,1
"714","AV01GZ",27,72,NA,NA,NA,NA,NA
"715","AV01GZ",27,41,3,4,5,0,0
"716","AV01GZ",27,37,3,4,3,0,1
"717","AV01GZ",27,39,2,5,5,0,1
"718","AV01GZ",27,6,2,2,3,0,0
"719","AV01GZ",27,7,2,5,2,0,1
"720","AV01GZ",27,42,3,5,3,0,0
"721","AV01GZ",27,5,3,4,1,0,0
"722","AV01GZ",27,51,4,2,2,0,0
"723","AV01GZ",27,40,3,4,4,0,1
"724","AV01GZ",27,57,4,6,4,0,0
"725","AV01GZ",27,4,3,4,3,0,1
"726","AV01GZ",27,52,4,2,3,0,0
"727","AV01GZ",27,53,4,6,4,0,1
"728","AV01GZ",27,54,2,2,4,0,0
"729","AW07RB",35,43,2,4,3,0,1
"730","AW07RB",35,44,2,3,3,0,1
"731","AW07RB",35,45,2,4,4,0,1
"732","AW07RB",35,46,2,4,3,0,1
"733","AW07RB",35,47,2,3,3,0,0
"734","AW07RB",35,48,3,4,3,0,1
"735","AW07RB",35,49,3,4,4,0,1
"736","AW07RB",35,50,2,4,4,0,1
"737","AW07RB",35,51,2,4,3,0,0
"738","AW07RB",35,52,1,NA,NA,NA,NA
"739","AW07RB",35,53,3,5,4,0,1
"740","AW07RB",35,54,1,NA,NA,NA,NA
"741","AW07RB",35,4,1,NA,NA,NA,NA
"742","AW07RB",35,5,2,5,4,0,1
"743","AW07RB",35,6,2,4,4,0,1
"744","AW07RB",35,7,3,4,3,0,1
"745","AW07RB",35,9,2,4,3,0,1
"746","AW07RB",35,10,2,4,4,0,1
"747","AW07RB",35,12,3,5,4,0,1
"748","AW07RB",35,13,2,4,4,0,0
"749","AW07RB",35,15,2,4,4,0,0
"750","AW07RB",35,17,4,4,3,0,1
"751","AW07RB",35,18,3,5,4,0,1
"752","AW07RB",35,19,4,5,4,1,1
"753","AW07RB",35,21,3,4,4,0,0
"754","AW07RB",35,22,4,5,4,0,1
"755","AW07RB",35,23,1,NA,NA,NA,NA
"756","AW07RB",35,24,4,5,4,0,0
"757","AW07RB",35,25,1,NA,NA,NA,NA
"758","AW07RB",35,26,1,NA,NA,NA,NA
"759","AW07RB",35,27,2,4,3,0,1
"760","AW07RB",35,28,4,4,4,0,1
"761","AW07RB",35,29,4,5,4,0,1
"762","AW07RB",35,35,NA,NA,NA,NA,NA
"763","AW07RB",35,36,4,5,4,1,1
"764","AW07RB",35,37,4,5,4,0,1
"765","AW07RB",35,39,4,5,4,0,1
"766","AW07RB",35,40,3,4,4,0,1
"767","AW07RB",35,41,2,4,3,0,1
"768","AW07RB",35,42,3,4,2,0,1
"769","AW07RB",35,61,4,5,4,0,1
"770","AW07RB",35,62,4,5,4,0,1
"771","AW07RB",35,63,3,4,3,0,0
"772","AW07RB",35,64,3,5,4,0,1
"773","AW07RB",35,65,1,NA,NA,NA,NA
"774","AW07RB",35,66,2,3,3,0,1
"775","AW07RB",35,68,3,4,4,0,0
"776","AW07RB",35,69,NA,NA,NA,NA,NA
"777","AW07RB",35,70,NA,NA,NA,NA,NA
"778","AW07RB",35,71,NA,NA,NA,NA,NA
"779","AW07RB",35,72,NA,NA,NA,NA,NA
"780","AW07RB",35,57,2,5,3,0,1
"781","AW10DU",43,9,1,NA,NA,NA,NA
"782","AW10DU",43,10,2,4,4,0,0
"783","AW10DU",43,12,2,5,4,0,1
"784","AW10DU",43,53,4,5,4,0,0
"785","AW10DU",43,4,4,6,5,1,0
"786","AW10DU",43,5,2,4,4,0,0
"787","AW10DU",43,6,3,4,3,0,0
"788","AW10DU",43,7,2,5,4,0,1
"789","AW10DU",43,45,4,4,4,0,0
"790","AW10DU",43,46,2,5,4,0,0
"791","AW10DU",43,47,2,5,4,0,0
"792","AW10DU",43,48,3,3,3,0,0
"793","AW10DU",43,49,2,4,4,0,0
"794","AW10DU",43,50,4,6,4,0,0
"795","AW10DU",43,51,2,3,3,0,1
"796","AW10DU",43,52,2,4,4,0,0
"797","AW10DU",43,19,2,4,4,0,0
"798","AW10DU",43,54,2,4,4,0,0
"799","AW10DU",43,57,3,5,4,0,0
"800","AW10DU",43,61,2,4,4,0,0
"801","AW10DU",43,62,3,4,3,0,0
"802","AW10DU",43,63,3,4,4,0,0
"803","AW10DU",43,64,2,4,4,0,0
"804","AW10DU",43,65,2,4,4,0,0
"805","AW10DU",43,66,2,4,4,0,0
"806","AW10DU",43,13,2,5,4,0,0
"807","AW10DU",43,15,3,6,4,0,0
"808","AW10DU",43,17,3,5,3,0,0
"809","AW10DU",43,18,3,5,4,0,0
"810","AW10DU",43,39,2,4,4,0,1
"811","AW10DU",43,40,2,4,4,0,1
"812","AW10DU",43,41,2,5,4,0,0
"813","AW10DU",43,42,2,5,4,0,0
"814","AW10DU",43,43,NA,NA,NA,NA,NA
"815","AW10DU",43,44,5,5,4,0,1
"816","AW10DU",43,25,2,4,4,0,0
"817","AW10DU",43,26,5,5,4,0,0
"818","AW10DU",43,27,4,6,4,0,0
"819","AW10DU",43,28,2,4,4,0,0
"820","AW10DU",43,68,2,3,3,0,1
"821","AW10DU",43,69,NA,NA,NA,NA,NA
"822","AW10DU",43,70,NA,NA,NA,NA,NA
"823","AW10DU",43,71,NA,NA,NA,NA,NA
"824","AW10DU",43,72,NA,NA,NA,NA,NA
"825","AW10DU",43,21,2,4,4,0,0
"826","AW10DU",43,22,2,4,4,0,0
"827","AW10DU",43,23,5,6,5,0,0
"828","AW10DU",43,24,2,4,4,0,0
"829","AW10DU",43,29,2,5,4,0,1
"830","AW10DU",43,35,3,4,4,0,0
"831","AW10DU",43,36,2,4,4,0,1
"832","AW10DU",43,37,3,5,4,0,1
"833","BJ04LG",44,54,1,NA,NA,NA,NA
"834","BJ04LG",44,66,3,5,5,0,1
"835","BJ04LG",44,49,2,4,4,0,1
"836","BJ04LG",44,50,4,6,5,0,1
"837","BJ04LG",44,51,2,3,4,0,1
"838","BJ04LG",44,52,2,5,5,0,1
"839","BJ04LG",44,53,3,5,5,0,0
"840","BJ04LG",44,39,2,5,5,0,1
"841","BJ04LG",44,57,3,3,3,0,1
"842","BJ04LG",44,61,2,5,5,0,0
"843","BJ04LG",44,62,4,6,5,0,1
"844","BJ04LG",44,63,3,5,5,0,0
"845","BJ04LG",44,64,2,4,5,0,0
"846","BJ04LG",44,65,2,4,4,0,1
"847","BJ04LG",44,46,2,4,4,0,0
"848","BJ04LG",44,47,2,4,5,0,1
"849","BJ04LG",44,48,2,5,5,0,0
"850","BJ04LG",44,69,NA,NA,NA,NA,NA
"851","BJ04LG",44,70,NA,NA,NA,NA,NA
"852","BJ04LG",44,71,NA,NA,NA,NA,NA
"853","BJ04LG",44,72,NA,NA,NA,NA,NA
"854","BJ04LG",44,40,2,4,4,0,1
"855","BJ04LG",44,41,2,4,5,0,0
"856","BJ04LG",44,42,1,NA,NA,NA,NA
"857","BJ04LG",44,43,5,6,6,1,1
"858","BJ04LG",44,44,NA,NA,NA,NA,NA
"859","BJ04LG",44,45,4,2,3,0,0
"860","BJ04LG",44,7,2,6,5,0,1
"861","BJ04LG",44,9,2,4,4,0,1
"862","BJ04LG",44,68,1,NA,NA,NA,NA
"863","BJ04LG",44,29,2,5,5,0,1
"864","BJ04LG",44,35,2,4,4,0,0
"865","BJ04LG",44,36,2,5,4,0,1
"866","BJ04LG",44,37,2,4,4,0,1
"867","BJ04LG",44,17,4,5,5,0,1
"868","BJ04LG",44,18,4,5,5,0,1
"869","BJ04LG",44,19,1,NA,NA,NA,NA
"870","BJ04LG",44,4,5,6,6,1,1
"871","BJ04LG",44,5,1,NA,NA,NA,NA
"872","BJ04LG",44,6,3,6,5,0,1
"873","BJ04LG",44,26,5,6,6,1,1
"874","BJ04LG",44,27,4,5,5,0,1
"875","BJ04LG",44,28,2,3,4,0,1
"876","BJ04LG",44,10,2,5,4,0,1
"877","BJ04LG",44,12,2,5,4,0,1
"878","BJ04LG",44,13,1,NA,NA,NA,NA
"879","BJ04LG",44,15,3,5,4,0,0
"880","BJ04LG",44,22,2,5,5,0,0
"881","BJ04LG",44,23,5,6,6,1,1
"882","BJ04LG",44,24,3,4,4,0,1
"883","BJ04LG",44,21,2,4,4,0,1
"884","BJ04LG",44,25,2,5,5,0,1
"885","BJ05HG",5,39,1,NA,NA,NA,NA
"886","BJ05HG",5,40,2,4,4,0,1
"887","BJ05HG",5,43,2,4,4,0,1
"888","BJ05HG",5,44,1,NA,NA,NA,NA
"889","BJ05HG",5,37,3,4,4,0,0
"890","BJ05HG",5,18,4,5,4,0,0
"891","BJ05HG",5,19,2,4,4,0,0
"892","BJ05HG",5,36,3,4,4,0,0
"893","BJ05HG",5,42,2,3,3,0,0
"894","BJ05HG",5,24,2,3,4,0,0
"895","BJ05HG",5,21,1,NA,NA,NA,NA
"896","BJ05HG",5,41,3,4,4,0,0
"897","BJ05HG",5,46,3,4,4,0,0
"898","BJ05HG",5,47,4,6,5,1,1
"899","BJ05HG",5,25,3,4,2,0,0
"900","BJ05HG",5,45,2,4,4,0,1
"901","BJ05HG",5,17,3,4,4,0,1
"902","BJ05HG",5,65,2,4,4,0,1
"903","BJ05HG",5,66,4,5,4,0,1
"904","BJ05HG",5,68,1,NA,NA,NA,NA
"905","BJ05HG",5,22,3,5,4,0,1
"906","BJ05HG",5,23,2,3,3,0,1
"907","BJ05HG",5,71,NA,NA,NA,NA,NA
"908","BJ05HG",5,72,NA,NA,NA,NA,NA
"909","BJ05HG",5,6,2,4,4,0,0
"910","BJ05HG",5,7,3,4,3,0,1
"911","BJ05HG",5,26,2,5,4,0,1
"912","BJ05HG",5,27,3,3,4,0,1
"913","BJ05HG",5,28,3,4,4,0,1
"914","BJ05HG",5,48,3,4,4,0,0
"915","BJ05HG",5,35,2,2,3,0,0
"916","BJ05HG",5,64,2,3,3,0,0
"917","BJ05HG",5,49,2,4,4,0,0
"918","BJ05HG",5,69,NA,NA,NA,NA,NA
"919","BJ05HG",5,70,NA,NA,NA,NA,NA
"920","BJ05HG",5,4,4,4,4,0,1
"921","BJ05HG",5,5,NA,NA,NA,NA,NA
"922","BJ05HG",5,52,3,3,4,0,1
"923","BJ05HG",5,53,4,4,3,0,1
"924","BJ05HG",5,9,4,4,4,0,1
"925","BJ05HG",5,10,3,4,4,0,1
"926","BJ05HG",5,12,2,3,3,0,1
"927","BJ05HG",5,29,2,4,4,0,0
"928","BJ05HG",5,15,3,4,4,0,1
"929","BJ05HG",5,50,4,5,3,0,1
"930","BJ05HG",5,51,4,4,3,0,0
"931","BJ05HG",5,61,3,4,4,0,1
"932","BJ05HG",5,13,4,6,5,1,0
"933","BJ05HG",5,54,4,5,5,0,1
"934","BJ05HG",5,57,4,2,5,0,0
"935","BJ05HG",5,63,1,NA,NA,NA,NA
"936","BJ05HG",5,62,4,5,5,0,1
"937","BK02MH",64,45,3,4,4,0,0
"938","BK02MH",64,46,4,5,3,0,0
"939","BK02MH",64,47,4,5,4,0,0
"940","BK02MH",64,17,1,NA,NA,NA,NA
"941","BK02MH",64,18,3,5,3,0,0
"942","BK02MH",64,19,4,5,4,0,0
"943","BK02MH",64,48,6,6,6,1,1
"944","BK02MH",64,44,2,3,3,0,0
"945","BK02MH",64,10,2,4,4,0,0
"946","BK02MH",64,12,1,NA,NA,NA,NA
"947","BK02MH",64,13,1,NA,NA,NA,NA
"948","BK02MH",64,15,2,4,4,0,0
"949","BK02MH",64,65,4,5,4,0,0
"950","BK02MH",64,66,1,NA,NA,NA,NA
"951","BK02MH",64,49,2,3,4,0,0
"952","BK02MH",64,21,3,2,4,0,0
"953","BK02MH",64,22,3,3,3,0,0
"954","BK02MH",64,23,1,NA,NA,NA,NA
"955","BK02MH",64,24,4,6,6,0,0
"956","BK02MH",64,43,2,4,4,0,0
"957","BK02MH",64,42,4,4,2,0,0
"958","BK02MH",64,25,2,4,4,0,0
"959","BK02MH",64,62,3,6,4,0,1
"960","BK02MH",64,63,2,1,3,0,0
"961","BK02MH",64,64,NA,NA,NA,NA,NA
"962","BK02MH",64,28,3,3,3,0,0
"963","BK02MH",64,29,2,3,3,0,0
"964","BK02MH",64,68,1,NA,NA,NA,NA
"965","BK02MH",64,69,NA,NA,NA,NA,NA
"966","BK02MH",64,70,NA,NA,NA,NA,NA
"967","BK02MH",64,71,NA,NA,NA,NA,NA
"968","BK02MH",64,72,NA,NA,NA,NA,NA
"969","BK02MH",64,41,3,4,4,0,0
"970","BK02MH",64,6,2,5,3,0,1
"971","BK02MH",64,7,3,4,5,0,0
"972","BK02MH",64,9,4,4,4,0,1
"973","BK02MH",64,61,3,4,4,0,0
"974","BK02MH",64,26,2,4,3,0,0
"975","BK02MH",64,27,3,4,4,0,1
"976","BK02MH",64,39,4,6,4,0,0
"977","BK02MH",64,35,2,2,2,0,0
"978","BK02MH",64,36,3,4,3,0,0
"979","BK02MH",64,37,3,4,4,0,0
"980","BK02MH",64,54,2,3,3,0,0
"981","BK02MH",64,40,2,3,4,0,0
"982","BK02MH",64,5,2,4,4,0,0
"983","BK02MH",64,53,2,4,4,0,0
"984","BK02MH",64,50,2,4,4,0,0
"985","BK02MH",64,57,4,4,3,0,1
"986","BK02MH",64,4,2,1,3,0,0
"987","BK02MH",64,52,4,2,3,0,0
"988","BK02MH",64,51,2,1,3,0,0
"989","BK07DN",54,39,2,3,3,0,0
"990","BK07DN",54,40,2,3,3,0,1
"991","BK07DN",54,7,2,3,3,0,0
"992","BK07DN",54,70,NA,NA,NA,NA,NA
"993","BK07DN",54,37,2,3,3,0,0
"994","BK07DN",54,69,NA,NA,NA,NA,NA
"995","BK07DN",54,42,1,NA,NA,NA,NA
"996","BK07DN",54,43,2,4,3,0,1
"997","BK07DN",54,41,2,3,3,0,0
"998","BK07DN",54,36,2,3,3,0,0
"999","BK07DN",54,68,2,3,3,0,0
"1000","BK07DN",54,26,2,3,3,0,0
"1001","BK07DN",54,71,NA,NA,NA,NA,NA
"1002","BK07DN",54,72,NA,NA,NA,NA,NA
"1003","BK07DN",54,12,3,4,3,0,1
"1004","BK07DN",54,13,4,5,3,0,0
"1005","BK07DN",54,9,2,3,3,0,0
"1006","BK07DN",54,10,2,3,3,0,1
"1007","BK07DN",54,35,2,3,3,0,0
"1008","BK07DN",54,27,3,2,3,0,0
"1009","BK07DN",54,15,2,3,3,0,0
"1010","BK07DN",54,44,1,NA,NA,NA,NA
"1011","BK07DN",54,49,1,NA,NA,NA,NA
"1012","BK07DN",54,50,2,4,3,0,1
"1013","BK07DN",54,48,2,3,3,0,0
"1014","BK07DN",54,25,3,3,3,0,0
"1015","BK07DN",54,53,3,3,3,0,1
"1016","BK07DN",54,17,2,3,3,0,0
"1017","BK07DN",54,51,2,2,3,0,0
"1018","BK07DN",54,52,1,NA,NA,NA,NA
"1019","BK07DN",54,29,2,4,3,0,1
"1020","BK07DN",54,28,3,3,3,0,0
"1021","BK07DN",54,6,2,3,3,0,0
"1022","BK07DN",54,5,4,5,4,0,1
"1023","BK07DN",54,4,2,3,3,0,0
"1024","BK07DN",54,46,2,3,3,0,0
"1025","BK07DN",54,54,NA,NA,NA,NA,NA
"1026","BK07DN",54,18,4,4,3,0,1
"1027","BK07DN",54,45,3,4,3,0,1
"1028","BK07DN",54,19,2,3,3,0,1
"1029","BK07DN",54,66,3,4,4,0,1
"1030","BK07DN",54,47,4,4,3,0,0
"1031","BK07DN",54,24,2,3,3,0,0
"1032","BK07DN",54,65,2,3,3,0,1
"1033","BK07DN",54,21,1,NA,NA,NA,NA
"1034","BK07DN",54,22,3,4,3,0,0
"1035","BK07DN",54,57,3,3,3,0,0
"1036","BK07DN",54,64,2,3,3,0,0
"1037","BK07DN",54,61,2,3,3,0,0
"1038","BK07DN",54,62,3,5,4,0,1
"1039","BK07DN",54,23,2,2,3,0,0
"1040","BK07DN",54,63,2,3,3,0,0
"1041","CO06HE",51,61,4,5,4,0,1
"1042","CO06HE",51,35,1,NA,NA,NA,NA
"1043","CO06HE",51,57,4,5,4,0,0
"1044","CO06HE",51,72,NA,NA,NA,NA,NA
"1045","CO06HE",51,36,2,6,4,0,1
"1046","CO06HE",51,54,1,NA,NA,NA,NA
"1047","CO06HE",51,39,2,5,4,0,0
"1048","CO06HE",51,9,4,5,4,0,1
"1049","CO06HE",51,62,2,5,4,0,1
"1050","CO06HE",51,63,1,NA,NA,NA,NA
"1051","CO06HE",51,69,NA,NA,NA,NA,NA
"1052","CO06HE",51,64,2,4,4,0,1
"1053","CO06HE",51,10,3,5,4,0,0
"1054","CO06HE",51,37,3,3,4,0,1
"1055","CO06HE",51,53,2,4,4,0,0
"1056","CO06HE",51,29,3,6,4,0,1
"1057","CO06HE",51,65,5,6,6,1,1
"1058","CO06HE",51,68,1,NA,NA,NA,NA
"1059","CO06HE",51,66,4,5,4,0,1
"1060","CO06HE",51,12,1,NA,NA,NA,NA
"1061","CO06HE",51,49,3,6,4,0,1
"1062","CO06HE",51,48,2,4,4,0,1
"1063","CO06HE",51,52,5,6,6,1,1
"1064","CO06HE",51,4,4,6,5,0,1
"1065","CO06HE",51,40,3,5,5,0,1
"1066","CO06HE",51,41,2,4,4,0,1
"1067","CO06HE",51,25,2,3,3,0,0
"1068","CO06HE",51,51,5,4,4,1,1
"1069","CO06HE",51,50,3,6,4,0,1
"1070","CO06HE",51,26,2,4,4,0,0
"1071","CO06HE",51,13,2,4,4,1,0
"1072","CO06HE",51,15,2,4,4,0,0
"1073","CO06HE",51,42,3,4,4,0,1
"1074","CO06HE",51,5,4,5,4,0,1
"1075","CO06HE",51,70,NA,NA,NA,NA,NA
"1076","CO06HE",51,71,NA,NA,NA,NA,NA
"1077","CO06HE",51,7,4,5,4,0,1
"1078","CO06HE",51,27,3,3,4,0,0
"1079","CO06HE",51,47,2,4,4,0,1
"1080","CO06HE",51,43,2,5,4,0,1
"1081","CO06HE",51,6,3,6,4,0,1
"1082","CO06HE",51,17,2,4,4,0,0
"1083","CO06HE",51,18,3,4,4,0,1
"1084","CO06HE",51,24,3,5,4,0,1
"1085","CO06HE",51,19,1,NA,NA,NA,NA
"1086","CO06HE",51,28,3,5,4,0,0
"1087","CO06HE",51,46,3,5,4,0,1
"1088","CO06HE",51,23,2,4,4,0,1
"1089","CO06HE",51,44,2,5,4,0,0
"1090","CO06HE",51,45,4,6,5,0,1
"1091","CO06HE",51,22,3,4,4,0,1
"1092","CO06HE",51,21,1,NA,NA,NA,NA
"1093","CP06HG",22,15,3,4,4,0,0
"1094","CP06HG",22,19,2,3,3,0,0
"1095","CP06HG",22,25,2,3,3,0,0
"1096","CP06HG",22,17,4,5,3,0,0
"1097","CP06HG",22,18,4,4,4,0,0
"1098","CP06HG",22,24,4,6,5,0,1
"1099","CP06HG",22,13,1,NA,NA,NA,NA
"1100","CP06HG",22,64,2,2,3,0,0
"1101","CP06HG",22,65,3,5,4,0,1
"1102","CP06HG",22,66,1,NA,NA,NA,NA
"1103","CP06HG",22,68,1,NA,NA,NA,NA
"1104","CP06HG",22,21,2,4,4,0,0
"1105","CP06HG",22,22,NA,NA,NA,NA,NA
"1106","CP06HG",22,23,1,NA,NA,NA,NA
"1107","CP06HG",22,72,NA,NA,NA,NA,NA
"1108","CP06HG",22,5,4,4,3,0,0
"1109","CP06HG",22,6,2,4,4,0,0
"1110","CP06HG",22,7,3,2,3,0,0
"1111","CP06HG",22,26,2,4,4,0,0
"1112","CP06HG",22,45,3,5,4,0,0
"1113","CP06HG",22,46,4,5,4,0,0
"1114","CP06HG",22,47,4,5,5,0,0
"1115","CP06HG",22,48,3,2,2,0,0
"1116","CP06HG",22,49,4,5,4,0,0
"1117","CP06HG",22,69,NA,NA,NA,NA,NA
"1118","CP06HG",22,70,NA,NA,NA,NA,NA
"1119","CP06HG",22,71,NA,NA,NA,NA,NA
"1120","CP06HG",22,4,3,4,4,0,0
"1121","CP06HG",22,40,3,5,4,0,0
"1122","CP06HG",22,41,3,4,4,0,0
"1123","CP06HG",22,42,4,5,4,0,0
"1124","CP06HG",22,9,1,NA,NA,NA,NA
"1125","CP06HG",22,10,2,2,3,0,0
"1126","CP06HG",22,12,1,NA,NA,NA,NA
"1127","CP06HG",22,27,3,5,4,0,0
"1128","CP06HG",22,28,1,NA,NA,NA,NA
"1129","CP06HG",22,29,4,4,4,0,0
"1130","CP06HG",22,35,2,3,4,0,0
"1131","CP06HG",22,36,3,4,4,0,0
"1132","CP06HG",22,37,2,1,3,0,0
"1133","CP06HG",22,39,1,NA,NA,NA,NA
"1134","CP06HG",22,52,1,NA,NA,NA,NA
"1135","CP06HG",22,53,4,5,4,0,1
"1136","CP06HG",22,54,1,NA,NA,NA,NA
"1137","CP06HG",22,43,2,3,3,0,0
"1138","CP06HG",22,44,1,NA,NA,NA,NA
"1139","CP06HG",22,62,4,5,4,0,0
"1140","CP06HG",22,63,1,NA,NA,NA,NA
"1141","CP06HG",22,50,4,6,5,0,1
"1142","CP06HG",22,51,2,3,3,0,0
"1143","CP06HG",22,61,4,5,4,0,0
"1144","CP06HG",22,57,4,4,5,0,0
"1145","CR08PS",36,13,2,4,3,0,1
"1146","CR08PS",36,6,2,5,4,0,0
"1147","CR08PS",36,5,3,6,5,0,1
"1148","CR08PS",36,12,4,6,6,0,1
"1149","CR08PS",36,47,3,6,5,0,1
