"","person_code","perceiver.id","target.id","Knowing","Liking","Meta_Liking","Friend","Leader"
"598","BK02MH",64,18,3,3,4,0,0
"599","BK02MH",64,72,3,2,3,0,0
"600","BK02MH",64,71,3,3,4,0,0
"601","BK02MH",64,40,2,4,4,0,0
"602","BK02MH",64,41,4,5,4,0,0
"603","BK02MH",64,42,3,4,4,0,0
"604","BK02MH",64,5,3,5,4,0,0
"605","BK02MH",64,6,3,5,4,0,0
"606","BK02MH",64,7,3,4,4,0,0
"607","BK02MH",64,9,3,3,3,0,1
"608","BK02MH",64,65,4,3,4,0,0
"609","BK02MH",64,66,3,4,4,0,0
"610","BK02MH",64,68,3,4,4,0,0
"611","BK02MH",64,69,3,4,4,0,0
"612","BK02MH",64,70,4,4,4,0,0
"613","BK02MH",64,39,4,5,4,0,0
"614","BK02MH",64,52,3,1,2,0,0
"615","BK02MH",64,53,3,4,4,0,0
"616","BK02MH",64,4,2,4,4,0,0
"617","BK02MH",64,54,3,3,4,0,0
"618","BK02MH",64,57,4,4,4,0,0
"619","BK02MH",64,61,3,4,4,0,0
"620","BK02MH",64,62,4,5,4,0,1
"621","BK02MH",64,63,2,4,4,0,0
"622","BK02MH",64,51,3,1,2,0,0
"623","BK02MH",64,36,3,4,4,0,0
"624","BK02MH",64,37,4,4,5,0,0
"625","BK07DN",54,35,NA,NA,NA,NA,NA
"626","BK07DN",54,28,NA,NA,NA,NA,NA
"627","BK07DN",54,29,NA,NA,NA,NA,NA
"628","BK07DN",54,40,NA,NA,NA,NA,NA
"629","BK07DN",54,36,NA,NA,NA,NA,NA
"630","BK07DN",54,27,NA,NA,NA,NA,NA
"631","BK07DN",54,26,NA,NA,NA,NA,NA
"632","BK07DN",54,47,NA,NA,NA,NA,NA
"633","BK07DN",54,48,NA,NA,NA,NA,NA
"634","BK07DN",54,49,NA,NA,NA,NA,NA
"635","BK07DN",54,37,NA,NA,NA,NA,NA
"636","BK07DN",54,39,NA,NA,NA,NA,NA
"637","BK07DN",54,15,NA,NA,NA,NA,NA
"638","BK07DN",54,41,NA,NA,NA,NA,NA
"639","BK07DN",54,42,NA,NA,NA,NA,NA
"640","BK07DN",54,43,NA,NA,NA,NA,NA
"641","BK07DN",54,44,NA,NA,NA,NA,NA
"642","BK07DN",54,45,NA,NA,NA,NA,NA
"643","BK07DN",54,23,NA,NA,NA,NA,NA
"644","BK07DN",54,46,NA,NA,NA,NA,NA
"645","BK07DN",54,25,NA,NA,NA,NA,NA
"646","BK07DN",54,7,NA,NA,NA,NA,NA
"647","BK07DN",54,9,NA,NA,NA,NA,NA
"648","BK07DN",54,10,NA,NA,NA,NA,NA
"649","BK07DN",54,12,NA,NA,NA,NA,NA
"650","BK07DN",54,50,NA,NA,NA,NA,NA
"651","BK07DN",54,17,NA,NA,NA,NA,NA
"652","BK07DN",54,18,NA,NA,NA,NA,NA
"653","BK07DN",54,19,NA,NA,NA,NA,NA
"654","BK07DN",54,21,NA,NA,NA,NA,NA
"655","BK07DN",54,22,NA,NA,NA,NA,NA
"656","BK07DN",54,4,NA,NA,NA,NA,NA
"657","BK07DN",54,24,NA,NA,NA,NA,NA
"658","BK07DN",54,6,NA,NA,NA,NA,NA
"659","BK07DN",54,62,NA,NA,NA,NA,NA
"660","BK07DN",54,63,NA,NA,NA,NA,NA
"661","BK07DN",54,64,NA,NA,NA,NA,NA
"662","BK07DN",54,65,NA,NA,NA,NA,NA
"663","BK07DN",54,13,NA,NA,NA,NA,NA
"664","BK07DN",54,69,NA,NA,NA,NA,NA
"665","BK07DN",54,70,NA,NA,NA,NA,NA
"666","BK07DN",54,71,NA,NA,NA,NA,NA
"667","BK07DN",54,72,NA,NA,NA,NA,NA
"668","BK07DN",54,53,NA,NA,NA,NA,NA
"669","BK07DN",54,54,NA,NA,NA,NA,NA
"670","BK07DN",54,5,NA,NA,NA,NA,NA
"671","BK07DN",54,61,NA,NA,NA,NA,NA
"672","BK07DN",54,66,NA,NA,NA,NA,NA
"673","BK07DN",54,68,NA,NA,NA,NA,NA
"674","BK07DN",54,51,NA,NA,NA,NA,NA
"675","BK07DN",54,52,NA,NA,NA,NA,NA
"676","BK07DN",54,57,NA,NA,NA,NA,NA
"677","CO06HE",51,44,3,4,4,0,1
"678","CO06HE",51,45,6,6,6,1,1
"679","CO06HE",51,46,6,6,6,1,1
"680","CO06HE",51,43,3,5,4,0,0
"681","CO06HE",51,6,2,5,4,0,1
"682","CO06HE",51,7,2,5,4,0,1
"683","CO06HE",51,9,2,5,4,0,1
"684","CO06HE",51,47,5,6,5,0,1
"685","CO06HE",51,48,3,5,4,0,1
"686","CO06HE",51,49,2,5,4,0,1
"687","CO06HE",51,50,5,6,6,1,1
"688","CO06HE",51,51,5,4,4,1,1
"689","CO06HE",51,52,6,6,6,1,1
"690","CO06HE",51,53,2,5,4,0,1
"691","CO06HE",51,54,2,5,4,0,1
"692","CO06HE",51,4,6,6,6,1,1
"693","CO06HE",51,5,2,5,4,0,1
"694","CO06HE",51,61,3,6,4,0,1
"695","CO06HE",51,62,2,6,5,0,1
"696","CO06HE",51,63,3,5,5,0,0
"697","CO06HE",51,64,2,5,4,0,1
"698","CO06HE",51,10,2,3,3,0,0
"699","CO06HE",51,12,2,5,4,0,0
"700","CO06HE",51,13,3,6,5,0,1
"701","CO06HE",51,15,2,6,4,0,1
"702","CO06HE",51,17,2,4,3,0,0
"703","CO06HE",51,18,2,4,4,0,0
"704","CO06HE",51,19,2,5,4,0,1
"705","CO06HE",51,21,2,5,4,0,1
"706","CO06HE",51,57,6,5,5,1,0
"707","CO06HE",51,23,2,5,4,0,0
"708","CO06HE",51,24,3,5,5,0,1
"709","CO06HE",51,25,2,4,4,0,1
"710","CO06HE",51,26,5,5,5,0,0
"711","CO06HE",51,27,2,4,4,0,0
"712","CO06HE",51,28,3,6,5,0,1
"713","CO06HE",51,29,2,5,4,0,1
"714","CO06HE",51,35,2,4,4,0,0
"715","CO06HE",51,36,3,6,5,0,1
"716","CO06HE",51,37,2,5,4,0,1
"717","CO06HE",51,39,2,5,4,0,0
"718","CO06HE",51,40,2,5,5,0,1
"719","CO06HE",51,22,6,6,6,1,1
"720","CO06HE",51,42,3,3,2,0,0
"721","CO06HE",51,65,6,6,6,1,1
"722","CO06HE",51,66,2,5,4,0,1
"723","CO06HE",51,68,2,5,4,0,1
"724","CO06HE",51,69,6,6,6,1,0
"725","CO06HE",51,70,5,6,6,0,1
"726","CO06HE",51,71,2,3,3,0,1
"727","CO06HE",51,72,2,5,4,0,0
"728","CO06HE",51,41,2,5,4,0,1
"729","CR08PS",36,19,4,5,5,0,1
"730","CR08PS",36,44,2,4,4,0,1
"731","CR08PS",36,42,3,4,4,0,1
"732","CR08PS",36,43,3,4,4,0,1
"733","CR08PS",36,13,3,6,5,0,1
"734","CR08PS",36,15,3,4,4,0,1
"735","CR08PS",36,17,3,4,4,0,1
"736","CR08PS",36,18,3,5,5,0,1
"737","CR08PS",36,39,6,6,6,1,1
"738","CR08PS",36,40,3,4,4,0,1
"739","CR08PS",36,41,4,5,5,0,1
"740","CR08PS",36,4,3,5,4,0,1
"741","CR08PS",36,5,3,4,4,0,1
"742","CR08PS",36,6,6,6,6,1,1
"743","CR08PS",36,7,3,5,4,0,1
"744","CR08PS",36,9,4,5,4,0,1
"745","CR08PS",36,10,3,5,4,0,1
"746","CR08PS",36,12,6,6,6,1,1
"747","CR08PS",36,68,2,4,4,0,1
"748","CR08PS",36,69,2,4,4,0,1
"749","CR08PS",36,70,3,5,4,0,1
"750","CR08PS",36,71,3,4,4,0,1
"751","CR08PS",36,72,3,4,4,0,1
"752","CR08PS",36,21,4,5,4,0,1
"753","CR08PS",36,22,3,5,4,0,1
"754","CR08PS",36,23,3,4,4,0,1
"755","CR08PS",36,24,4,5,5,0,1
"756","CR08PS",36,25,3,5,4,0,1
"757","CR08PS",36,26,3,4,4,0,1
"758","CR08PS",36,27,3,5,4,0,1
"759","CR08PS",36,28,6,6,6,1,1
"760","CR08PS",36,29,3,5,4,0,1
"761","CR08PS",36,35,4,6,6,1,1
"762","CR08PS",36,36,NA,NA,NA,NA,NA
"763","CR08PS",36,37,4,6,6,0,1
"764","CR08PS",36,52,4,5,4,0,1
"765","CR08PS",36,53,3,3,3,0,1
"766","CR08PS",36,54,3,3,3,0,1
"767","CR08PS",36,57,4,6,5,0,1
"768","CR08PS",36,61,4,5,5,0,1
"769","CR08PS",36,62,4,5,5,0,1
"770","CR08PS",36,45,3,4,4,0,1
"771","CR08PS",36,46,3,4,4,0,1
"772","CR08PS",36,47,3,4,4,0,1
"773","CR08PS",36,48,4,5,5,0,1
"774","CR08PS",36,49,3,4,4,0,1
"775","CR08PS",36,50,3,4,4,0,1
"776","CR08PS",36,51,3,4,4,0,1
"777","CR08PS",36,65,3,4,3,0,1
"778","CR08PS",36,66,3,5,4,0,1
"779","CR08PS",36,63,3,4,4,0,1
"780","CR08PS",36,64,4,6,5,0,1
"781","EH10ST",13,18,5,6,5,1,1
"782","EH10ST",13,17,4,5,4,0,1
"783","EH10ST",13,65,4,4,4,0,1
"784","EH10ST",13,66,4,5,4,0,1
"785","EH10ST",13,68,2,4,4,0,0
"786","EH10ST",13,69,4,4,4,0,1
"787","EH10ST",13,70,4,5,5,0,1
"788","EH10ST",13,71,4,4,4,0,0
"789","EH10ST",13,72,3,4,4,0,1
"790","EH10ST",13,15,3,4,4,0,0
"791","EH10ST",13,37,4,5,5,0,1
"792","EH10ST",13,39,3,4,4,0,0
"793","EH10ST",13,40,3,4,4,0,0
"794","EH10ST",13,41,3,4,4,0,0
"795","EH10ST",13,64,4,4,4,0,1
"796","EH10ST",13,5,6,5,5,1,1
"797","EH10ST",13,6,4,4,4,0,0
"798","EH10ST",13,7,6,5,4,1,1
"799","EH10ST",13,9,4,5,5,0,1
"800","EH10ST",13,10,2,4,4,0,1
"801","EH10ST",13,12,2,4,4,0,0
"802","EH10ST",13,13,NA,NA,NA,NA,NA
"803","EH10ST",13,36,3,4,4,0,0
"804","EH10ST",13,53,4,4,4,0,1
"805","EH10ST",13,54,4,3,4,0,0
"806","EH10ST",13,57,6,5,5,1,1
"807","EH10ST",13,61,3,4,4,0,0
"808","EH10ST",13,62,4,6,5,1,1
"809","EH10ST",13,63,2,4,4,0,0
"810","EH10ST",13,4,6,6,5,1,1
"811","EH10ST",13,24,4,4,4,0,0
"812","EH10ST",13,27,4,4,4,0,0
"813","EH10ST",13,28,3,3,4,0,0
"814","EH10ST",13,29,3,4,4,0,0
"815","EH10ST",13,35,NA,NA,NA,NA,NA
"816","EH10ST",13,52,4,5,5,0,1
"817","EH10ST",13,51,4,5,5,0,1
"818","EH10ST",13,50,4,6,5,0,1
"819","EH10ST",13,23,4,4,4,0,0
"820","EH10ST",13,19,3,4,4,0,0
"821","EH10ST",13,21,3,4,4,0,0
"822","EH10ST",13,22,4,4,4,0,1
"823","EH10ST",13,46,3,4,4,0,0
"824","EH10ST",13,44,4,4,4,0,1
"825","EH10ST",13,25,4,6,4,0,0
"826","EH10ST",13,26,4,5,5,1,1
"827","EH10ST",13,42,6,5,5,1,0
"828","EH10ST",13,47,6,6,5,1,1
"829","EH10ST",13,48,4,4,4,0,0
"830","EH10ST",13,49,3,4,4,0,0
"831","EH10ST",13,45,3,4,4,0,0
"832","EH10ST",13,43,4,4,4,0,0
"833","ES08NB",28,44,2,3,3,0,0
"834","ES08NB",28,45,3,5,5,0,0
"835","ES08NB",28,46,3,3,3,0,0
"836","ES08NB",28,47,3,3,3,0,0
"837","ES08NB",28,48,4,4,4,0,1
"838","ES08NB",28,65,3,3,3,0,0
"839","ES08NB",28,29,3,4,4,0,1
"840","ES08NB",28,49,3,4,3,0,1
"841","ES08NB",28,50,3,5,4,0,1
"842","ES08NB",28,39,6,6,5,1,1
"843","ES08NB",28,40,2,2,3,0,0
"844","ES08NB",28,41,4,2,2,0,0
"845","ES08NB",28,42,3,4,4,0,0
"846","ES08NB",28,43,2,4,2,0,1
"847","ES08NB",28,61,3,4,4,0,0
"848","ES08NB",28,62,4,5,5,0,1
"849","ES08NB",28,63,3,4,4,0,0
"850","ES08NB",28,64,4,3,3,0,1
"851","ES08NB",28,28,NA,NA,NA,NA,NA
"852","ES08NB",28,9,5,5,5,0,1
"853","ES08NB",28,35,4,5,4,0,0
"854","ES08NB",28,36,6,6,6,1,1
"855","ES08NB",28,51,4,4,4,0,0
"856","ES08NB",28,52,4,4,4,0,1
"857","ES08NB",28,53,4,3,4,0,1
"858","ES08NB",28,54,4,6,5,0,1
"859","ES08NB",28,57,4,3,4,0,0
"860","ES08NB",28,19,4,4,4,0,0
"861","ES08NB",28,4,3,4,3,0,1
"862","ES08NB",28,5,3,4,3,0,1
"863","ES08NB",28,6,5,2,3,0,0
"864","ES08NB",28,7,3,4,4,0,0
"865","ES08NB",28,27,3,4,4,0,1
"866","ES08NB",28,66,3,5,4,0,1
"867","ES08NB",28,68,3,3,4,0,0
"868","ES08NB",28,37,4,1,2,0,0
"869","ES08NB",28,69,3,3,3,0,0
"870","ES08NB",28,70,3,4,3,0,0
"871","ES08NB",28,71,2,3,3,0,1
"872","ES08NB",28,72,4,4,4,0,1
"873","ES08NB",28,18,3,4,4,0,0
"874","ES08NB",28,21,3,4,4,0,0
"875","ES08NB",28,22,3,4,4,0,1
"876","ES08NB",28,23,3,5,4,0,0
"877","ES08NB",28,24,4,6,5,0,1
"878","ES08NB",28,25,5,5,5,0,0
"879","ES08NB",28,26,3,4,4,0,0
"880","ES08NB",28,10,4,4,5,0,1
"881","ES08NB",28,12,6,6,6,1,1
"882","ES08NB",28,13,2,4,4,0,0
"883","ES08NB",28,15,3,4,4,0,1
"884","ES08NB",28,17,2,4,4,0,0
"885","EW08CD",29,35,4,5,5,0,0
"886","EW08CD",29,36,3,5,5,0,1
"887","EW08CD",29,40,6,6,6,1,1
"888","EW08CD",29,41,6,6,6,0,1
"889","EW08CD",29,37,5,5,4,0,0
"890","EW08CD",29,29,NA,NA,NA,NA,NA
"891","EW08CD",29,44,3,6,5,0,0
"892","EW08CD",29,45,3,5,5,0,1
"893","EW08CD",29,46,4,6,5,0,1
"894","EW08CD",29,47,3,6,5,0,0
"895","EW08CD",29,48,3,6,5,0,1
"896","EW08CD",29,49,6,6,6,1,1
"897","EW08CD",29,50,4,6,5,0,1
"898","EW08CD",29,51,4,4,4,0,0
"899","EW08CD",29,39,4,6,6,0,1
"900","EW08CD",29,52,4,5,5,0,1
"901","EW08CD",29,53,4,6,5,0,1
"902","EW08CD",29,42,3,5,5,0,1
"903","EW08CD",29,43,4,6,5,0,1
"904","EW08CD",29,24,6,6,5,1,1
"905","EW08CD",29,25,3,6,5,0,1
"906","EW08CD",29,26,4,6,5,0,1
"907","EW08CD",29,27,3,6,5,0,1
"908","EW08CD",29,28,4,5,5,0,1
"909","EW08CD",29,65,3,5,5,0,1
"910","EW08CD",29,66,3,5,5,0,1
"911","EW08CD",29,68,6,6,6,1,0
"912","EW08CD",29,69,2,5,5,0,1
"913","EW08CD",29,72,4,6,5,0,1
"914","EW08CD",29,18,3,6,5,0,1
"915","EW08CD",29,19,3,5,4,0,0
"916","EW08CD",29,21,3,5,4,0,1
"917","EW08CD",29,22,4,4,4,0,0
"918","EW08CD",29,23,5,6,5,0,1
"919","EW08CD",29,62,4,6,5,0,1
"920","EW08CD",29,63,5,5,6,1,0
"921","EW08CD",29,64,3,5,5,0,1
"922","EW08CD",29,7,4,6,5,0,1
"923","EW08CD",29,9,4,5,5,0,1
"924","EW08CD",29,10,4,6,5,0,1
"925","EW08CD",29,12,3,5,6,0,1
"926","EW08CD",29,70,4,5,5,0,0
"927","EW08CD",29,71,3,5,5,0,1
"928","EW08CD",29,17,4,6,5,0,1
"929","EW08CD",29,54,3,6,5,0,0
"930","EW08CD",29,57,4,5,4,0,0
"931","EW08CD",29,61,6,6,6,1,0
"932","EW08CD",29,4,3,6,5,0,1
"933","EW08CD",29,5,3,6,5,0,1
"934","EW08CD",29,6,3,5,5,0,1
"935","EW08CD",29,13,3,5,5,0,1
"936","EW08CD",29,15,4,5,5,0,1
"937","GG08IT",39,43,3,5,4,0,1
"938","GG08IT",39,42,3,5,4,0,0
"939","GG08IT",39,37,3,3,3,0,0
"940","GG08IT",39,39,NA,NA,NA,NA,NA
"941","GG08IT",39,40,4,6,4,0,0
"942","GG08IT",39,41,4,4,3,0,0
"943","GG08IT",39,4,2,2,3,0,1
"944","GG08IT",39,5,2,4,4,0,0
"945","GG08IT",39,6,3,4,4,0,0
"946","GG08IT",39,7,2,5,4,0,0
"947","GG08IT",39,9,3,5,4,0,0
"948","GG08IT",39,10,3,3,4,0,0
"949","GG08IT",39,12,5,6,5,1,0
"950","GG08IT",39,13,2,4,4,0,0
"951","GG08IT",39,15,2,5,4,0,0
"952","GG08IT",39,17,2,6,4,0,1
"953","GG08IT",39,18,3,6,4,0,1
"954","GG08IT",39,19,3,3,4,0,0
"955","GG08IT",39,21,5,6,5,1,1
"956","GG08IT",39,22,3,3,4,0,1
"957","GG08IT",39,23,3,5,4,0,1
"958","GG08IT",39,24,5,5,3,0,1
"959","GG08IT",39,25,3,5,4,0,1
"960","GG08IT",39,26,3,3,4,0,1
"961","GG08IT",39,27,3,2,3,0,1
"962","GG08IT",39,28,5,6,4,1,1
"963","GG08IT",39,29,4,4,3,0,1
"964","GG08IT",39,35,3,3,4,0,0
"965","GG08IT",39,36,5,6,4,1,1
"966","GG08IT",39,51,2,2,3,0,0
"967","GG08IT",39,52,4,4,4,0,0
"968","GG08IT",39,53,3,4,4,0,1
"969","GG08IT",39,54,3,2,3,0,0
"970","GG08IT",39,57,3,5,4,0,1
"971","GG08IT",39,61,3,3,3,0,0
"972","GG08IT",39,44,2,4,4,0,1
"973","GG08IT",39,45,2,3,4,0,1
"974","GG08IT",39,46,4,4,4,0,0
"975","GG08IT",39,47,3,4,4,0,0
"976","GG08IT",39,48,4,5,3,0,0
"977","GG08IT",39,49,4,5,4,0,0
"978","GG08IT",39,50,3,5,4,0,1
"979","GG08IT",39,70,2,5,4,0,1
"980","GG08IT",39,71,NA,NA,NA,NA,NA
"981","GG08IT",39,72,3,3,4,0,0
"982","GG08IT",39,63,2,3,3,0,0
"983","GG08IT",39,64,4,5,3,0,1
"984","GG08IT",39,65,3,1,3,0,0
"985","GG08IT",39,62,2,2,4,0,1
"986","GG08IT",39,68,4,4,3,0,0
"987","GG08IT",39,69,3,6,4,0,1
"988","GG08IT",39,66,3,4,4,0,0
"989","HE01DN",18,72,3,4,4,0,1
"990","HE01DN",18,68,2,4,4,0,0
"991","HE01DN",18,69,3,4,4,0,1
"992","HE01DN",18,71,4,4,4,0,0
"993","HE01DN",18,66,6,5,5,1,1
"994","HE01DN",18,37,6,5,5,1,1
"995","HE01DN",18,39,3,5,5,0,1
"996","HE01DN",18,70,3,4,4,0,1
"997","HE01DN",18,36,4,5,5,0,1
"998","HE01DN",18,62,6,6,6,1,1
"999","HE01DN",18,63,2,4,4,0,0
"1000","HE01DN",18,64,4,4,4,0,1
"1001","HE01DN",18,65,4,4,4,0,0
"1002","HE01DN",18,27,5,4,4,0,1
"1003","HE01DN",18,28,3,4,4,0,1
"1004","HE01DN",18,29,3,4,4,0,1
"1005","HE01DN",18,35,3,3,3,0,0
"1006","HE01DN",18,51,3,4,4,0,0
"1007","HE01DN",18,52,5,4,4,0,1
"1008","HE01DN",18,53,6,5,5,1,1
"1009","HE01DN",18,54,5,4,4,0,1
"1010","HE01DN",18,57,5,4,4,0,1
"1011","HE01DN",18,61,3,3,3,0,0
"1012","HE01DN",18,4,5,5,5,1,1
"1013","HE01DN",18,5,6,6,6,1,1
"1014","HE01DN",18,6,3,4,4,0,1
"1015","HE01DN",18,7,5,5,5,0,0
"1016","HE01DN",18,9,6,6,6,1,1
"1017","HE01DN",18,10,3,4,4,0,1
"1018","HE01DN",18,12,3,4,4,0,1
"1019","HE01DN",18,13,6,6,6,1,0
"1020","HE01DN",18,15,5,4,4,0,1
"1021","HE01DN",18,17,4,5,5,0,1
"1022","HE01DN",18,18,NA,NA,NA,NA,NA
"1023","HE01DN",18,19,3,2,2,0,0
"1024","HE01DN",18,21,2,3,3,0,0
"1025","HE01DN",18,22,5,4,4,0,1
"1026","HE01DN",18,23,4,4,4,0,1
"1027","HE01DN",18,24,5,5,5,0,1
"1028","HE01DN",18,25,6,6,6,1,1
"1029","HE01DN",18,26,4,5,5,0,1
"1030","HE01DN",18,47,5,5,5,0,1
"1031","HE01DN",18,48,4,4,4,0,0
"1032","HE01DN",18,49,3,4,4,0,1
"1033","HE01DN",18,50,4,4,4,0,1
"1034","HE01DN",18,42,5,5,5,0,1
"1035","HE01DN",18,43,4,4,4,0,1
"1036","HE01DN",18,40,3,4,4,0,0
"1037","HE01DN",18,41,4,4,4,0,0
"1038","HE01DN",18,46,4,4,4,0,1
"1039","HE01DN",18,44,4,4,4,0,0
"1040","HE01DN",18,45,3,4,4,0,1
"1041","HP07WR",26,9,2,3,3,0,0
"1042","HP07WR",26,7,4,5,5,0,1
"1043","HP07WR",26,15,3,6,6,0,1
"1044","HP07WR",26,6,2,5,5,0,1
"1045","HP07WR",26,19,2,3,3,0,1
"1046","HP07WR",26,21,2,4,4,0,0
"1047","HP07WR",26,10,3,4,4,0,0
"1048","HP07WR",26,5,4,6,6,0,1
"1049","HP07WR",26,4,6,6,6,1,1
"1050","HP07WR",26,61,4,5,5,0,1
"1051","HP07WR",26,62,3,4,4,0,1
"1052","HP07WR",26,63,2,3,3,0,0
"1053","HP07WR",26,12,2,3,3,0,1
"1054","HP07WR",26,13,5,6,6,1,0
"1055","HP07WR",26,66,2,5,5,0,1
"1056","HP07WR",26,17,4,6,6,0,1
"1057","HP07WR",26,18,4,6,6,0,1
"1058","HP07WR",26,70,4,5,5,0,1
"1059","HP07WR",26,71,2,4,4,0,0
"1060","HP07WR",26,72,4,5,5,0,1
"1061","HP07WR",26,22,5,6,6,1,1
"1062","HP07WR",26,23,6,6,6,1,0
"1063","HP07WR",26,24,2,3,3,0,0
"1064","HP07WR",26,25,3,5,5,0,0
"1065","HP07WR",26,26,NA,NA,NA,NA,NA
"1066","HP07WR",26,64,3,3,3,0,1
"1067","HP07WR",26,65,5,4,4,0,1
"1068","HP07WR",26,27,4,6,6,0,1
"1069","HP07WR",26,68,2,4,4,0,0
"1070","HP07WR",26,69,6,6,6,1,1
"1071","HP07WR",26,50,4,6,6,0,1
"1072","HP07WR",26,51,5,5,5,0,1
"1073","HP07WR",26,52,5,5,5,0,1
"1074","HP07WR",26,53,4,6,6,0,1
"1075","HP07WR",26,54,2,5,5,0,0
"1076","HP07WR",26,57,5,6,6,1,1
"1077","HP07WR",26,40,2,4,4,0,0
"1078","HP07WR",26,41,3,5,5,0,0
"1079","HP07WR",26,42,5,5,5,0,0
"1080","HP07WR",26,43,6,6,6,1,1
"1081","HP07WR",26,45,4,5,5,0,0
"1082","HP07WR",26,46,5,6,6,0,0
"1083","HP07WR",26,47,5,6,6,1,1
"1084","HP07WR",26,48,2,3,3,0,0
"1085","HP07WR",26,49,3,5,5,0,1
"1086","HP07WR",26,35,2,4,4,0,0
"1087","HP07WR",26,36,2,3,3,0,0
"1088","HP07WR",26,37,3,5,5,0,1
"1089","HP07WR",26,39,2,5,5,0,1
"1090","HP07WR",26,44,6,6,6,1,0
"1091","HP07WR",26,28,2,3,3,0,0
"1092","HP07WR",26,29,3,5,5,0,1
"1093","IK09SZ",63,12,3,6,4,0,0
"1094","IK09SZ",63,6,3,5,3,0,0
"1095","IK09SZ",63,7,3,4,4,0,0
"1096","IK09SZ",63,9,3,6,4,0,0
"1097","IK09SZ",63,10,3,6,4,0,1
"1098","IK09SZ",63,65,2,1,3,0,0
"1099","IK09SZ",63,66,3,4,4,0,0
"1100","IK09SZ",63,13,2,4,3,0,0
"1101","IK09SZ",63,15,3,5,4,0,0
"1102","IK09SZ",63,5,2,3,3,0,0
"1103","IK09SZ",63,61,5,6,5,1,0
"1104","IK09SZ",63,62,3,4,3,0,0
"1105","IK09SZ",63,63,NA,NA,NA,NA,NA
"1106","IK09SZ",63,64,3,6,4,0,0
"1107","IK09SZ",63,46,5,6,4,1,0
"1108","IK09SZ",63,47,3,5,3,0,0
"1109","IK09SZ",63,48,3,3,3,0,1
"1110","IK09SZ",63,49,5,6,5,0,0
"1111","IK09SZ",63,50,3,5,4,0,1
"1112","IK09SZ",63,51,4,3,3,0,0
"1113","IK09SZ",63,52,3,5,4,0,1
"1114","IK09SZ",63,53,3,6,4,0,1
"1115","IK09SZ",63,54,3,6,5,0,0
"1116","IK09SZ",63,57,3,4,4,0,0
"1117","IK09SZ",63,4,3,5,4,0,0
"1118","IK09SZ",63,43,3,3,3,0,0
"1119","IK09SZ",63,44,3,5,4,0,0
"1120","IK09SZ",63,45,2,4,3,0,1
"1121","IK09SZ",63,26,2,1,3,0,0
"1122","IK09SZ",63,27,3,4,3,0,0
"1123","IK09SZ",63,68,4,6,5,0,0
"1124","IK09SZ",63,69,3,6,4,0,0
"1125","IK09SZ",63,17,3,4,3,0,0
"1126","IK09SZ",63,18,3,4,4,0,0
"1127","IK09SZ",63,19,3,3,3,0,0
"1128","IK09SZ",63,40,5,6,5,0,0
"1129","IK09SZ",63,41,4,6,4,0,0
"1130","IK09SZ",63,42,2,4,3,0,0
"1131","IK09SZ",63,23,3,4,3,0,0
"1132","IK09SZ",63,24,3,5,4,0,0
"1133","IK09SZ",63,25,3,4,3,0,0
"1134","IK09SZ",63,35,4,6,4,0,0
"1135","IK09SZ",63,70,4,6,4,0,0
"1136","IK09SZ",63,28,3,5,4,0,0
"1137","IK09SZ",63,29,5,5,5,0,1
"1138","IK09SZ",63,21,3,5,4,0,0
"1139","IK09SZ",63,22,3,3,3,0,1
"1140","IK09SZ",63,71,2,1,3,0,0
"1141","IK09SZ",63,72,2,3,3,0,0
"1142","IK09SZ",63,39,3,4,4,0,0
"1143","IK09SZ",63,36,3,6,4,0,0
"1144","IK09SZ",63,37,4,5,4,0,1
"1145","IS11LG",65,13,5,6,5,0,1
"1146","IS11LG",65,15,3,5,5,0,1
"1147","IS11LG",65,12,3,4,4,0,1
"1148","IS11LG",65,28,4,3,3,0,1
"1149","IS11LG",65,29,3,4,4,0,1
"1150","IS11LG",65,26,6,6,6,1,1
"1151","IS11LG",65,27,4,5,5,0,1
"1152","IS11LG",65,18,5,5,5,0,1
"1153","IS11LG",65,19,4,4,4,0,1
"1154","IS11LG",65,35,2,3,3,0,0
"1155","IS11LG",65,17,3,4,4,0,1
"1156","IS11LG",65,23,5,5,5,0,0
"1157","IS11LG",65,24,4,3,4,0,1
"1158","IS11LG",65,25,3,3,3,0,0
"1159","IS11LG",65,7,5,5,5,0,1
"1160","IS11LG",65,9,4,4,4,0,1
"1161","IS11LG",65,10,5,5,5,0,1
"1162","IS11LG",65,66,5,5,5,0,1
"1163","IS11LG",65,68,2,3,3,0,0
"1164","IS11LG",65,69,6,6,6,1,1
"1165","IS11LG",65,70,6,5,5,1,1
"1166","IS11LG",65,71,4,5,4,0,1
"1167","IS11LG",65,21,3,5,5,0,1
"1168","IS11LG",65,22,6,5,6,1,1
"1169","IS11LG",65,4,6,6,5,1,1
"1170","IS11LG",65,5,5,5,5,0,1
"1171","IS11LG",65,6,3,4,4,0,0
"1172","IS11LG",65,44,5,5,5,0,1
"1173","IS11LG",65,45,6,5,5,1,1
"1174","IS11LG",65,46,6,6,5,1,1
"1175","IS11LG",65,47,5,5,5,0,0
"1176","IS11LG",65,48,4,4,5,0,0
"1177","IS11LG",65,49,3,4,4,0,1
"1178","IS11LG",65,36,4,5,5,0,1
"1179","IS11LG",65,37,3,4,4,0,1
"1180","IS11LG",65,72,5,5,5,0,1
